service,API,endpoint,parsing
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:username
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:uuid
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:training_institute_code
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:training_institute
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:course_code
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:course_name
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:course_type
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:from_date
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:to_date
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:score
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:CEUs
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:certification
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:certificate
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:additional_fields:0:id
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:additional_fields:0:title
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:additional_fields:0:type
learn,Returns list of External training,GET | /learn/v1/external_training,data:items:0:additional_fields:0:value
learn,Returns list of External training,GET | /learn/v1/external_training,data:count
learn,Returns list of External training,GET | /learn/v1/external_training,data:has_more_data
learn,Returns list of External training,GET | /learn/v1/external_training,data:cursor
learn,Returns list of External training,GET | /learn/v1/external_training,data:current_page
learn,Returns list of External training,GET | /learn/v1/external_training,data:current_page_size
learn,Returns list of External training,GET | /learn/v1/external_training,data:total_page_count
learn,Returns list of External training,GET | /learn/v1/external_training,data:total_count
learn,Returns list of External training,GET | /learn/v1/external_training,data:sort:0:sort_attr
learn,Returns list of External training,GET | /learn/v1/external_training,data:sort:0:sort_dir
learn,Returns list of External training,GET | /learn/v1/external_training,version
learn,Returns list of External training,GET | /learn/v1/external_training,_links:self:href
learn,Returns list of External training,GET | /learn/v1/external_training,_links:goto:href
learn,Returns list of External training,GET | /learn/v1/external_training,_links:first:href
learn,Returns list of External training,GET | /learn/v1/external_training,_links:last:href
learn,View an External training,GET | /learn/v1/external_training/{id},data:id
learn,View an External training,GET | /learn/v1/external_training/{id},data:training_id
learn,View an External training,GET | /learn/v1/external_training/{id},data:user_id
learn,View an External training,GET | /learn/v1/external_training/{id},data:username
learn,View an External training,GET | /learn/v1/external_training/{id},data:uuid
learn,View an External training,GET | /learn/v1/external_training/{id},data:training_institute_code
learn,View an External training,GET | /learn/v1/external_training/{id},data:training_institute
learn,View an External training,GET | /learn/v1/external_training/{id},data:course_code
learn,View an External training,GET | /learn/v1/external_training/{id},data:course_name
learn,View an External training,GET | /learn/v1/external_training/{id},data:course_type
learn,View an External training,GET | /learn/v1/external_training/{id},data:from_date
learn,View an External training,GET | /learn/v1/external_training/{id},data:to_date
learn,View an External training,GET | /learn/v1/external_training/{id},data:score
learn,View an External training,GET | /learn/v1/external_training/{id},data:CEUs
learn,View an External training,GET | /learn/v1/external_training/{id},data:additional_fields:0:id
learn,View an External training,GET | /learn/v1/external_training/{id},data:additional_fields:0:title
learn,View an External training,GET | /learn/v1/external_training/{id},data:additional_fields:0:type
learn,View an External training,GET | /learn/v1/external_training/{id},data:additional_fields:0:value
learn,View an External training,GET | /learn/v1/external_training/{id},version
learn,View an External training,GET | /learn/v1/external_training/{id},_links:self:href
learn,View an External training,GET | /learn/v1/external_training/{id},_links:goto:href
learn,View an External training,GET | /learn/v1/external_training/{id},_links:first:href
learn,View an External training,GET | /learn/v1/external_training/{id},_links:last:href
learn,Get Course Files information action,GET | /learn/v1/filerepo/getCourseFiles,version
learn,Get Course Files information action,GET | /learn/v1/filerepo/getCourseFiles,_links:self:href
learn,Get Course Files information action,GET | /learn/v1/filerepo/getCourseFiles,_links:goto:href
learn,Get Course Files information action,GET | /learn/v1/filerepo/getCourseFiles,_links:first:href
learn,Get Course Files information action,GET | /learn/v1/filerepo/getCourseFiles,_links:last:href
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,data:items:0:id
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,data:items:0:title
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,data:items:0:actions:0
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,data:items:0:has_children
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,data:items:0:icon
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,data:items:0:color
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,data:items:0:tooltip
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,data:items:0:file_type
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,version
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,extra_data:id
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,extra_data:id_parent
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,extra_data:title
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,extra_data:has_children
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,extra_data:actions:0
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,extra_data:tooltip
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,extra_data:icon
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,extra_data:color
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,extra_data:is_root
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,extra_data:uploadedItems:0:uploadItemLimit
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,_links:self:href
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,_links:goto:href
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,_links:first:href
learn,Get Course Files Tree information action,GET | /learn/v1/filerepo/getCourseFilesTree,_links:last:href
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,data:items:0:id
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,data:items:0:title
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,data:items:0:actions:0
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,data:items:0:has_children
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,data:items:0:icon
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,data:items:0:color
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,data:items:0:tooltip
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,data:items:0:file_type
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,version
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,extra_data:id
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,extra_data:id_parent
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,extra_data:title
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,extra_data:has_children
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,extra_data:actions:0
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,extra_data:tooltip
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,extra_data:icon
learn,Get Course Folders Tree information action,GET | /learn/v1/filerepo/getCourseFoldersTree,extra_data:color
